id;preparacao;energia;proteina;lipidios; carboidrato;fibra;colesterol;acucartotal;acucaradicao;calcio;magnesio;ferro;sodio;sodioadicao;potassio;vitamina_a;tiamina;vitamina_d;vitamina_e;vitamina_c
6504701;99;388;9,5;6,3;73,8;8,5;0;26,22;19,32;33,33;317;2,78;50;0;494;0,29;0,32;0;1,16;0,6
6504801;99;189,86;5,65;7,18;25,54;1,16;8,28;4,48;1,73;94,04;19,73;0,87;429,68;0;128,16;33,49;0,2;0,37;0,43;0,09
6504802;99;189,86;5,65;7,18;25,54;1,16;8,28;4,48;1,73;94,04;19,73;0,87;429,68;0;128,16;33,49;0,2;0,37;0,43;0,09
6505101;99;369,15;24,05;0,49;68,02;0;12,33;57,58;32,26;538,29;194,45;11,11;351,16;0;1038,55;716,69;0,74;1,53;8,33;37,04
6505601;99;142,37;18,51;5,32;5,8;0,44;0;0,22;0;49,84;13,02;2,62;455,73;0;44,68;0;0,22;0;0,4;0
6505603;99;142,37;18,51;5,32;5,8;0,44;0;0,22;0;49,84;13,02;2,62;455,73;0;44,68;0;0,22;0;0,4;0
6505701;99;369,15;24,05;0,49;68,02;0;12,33;57,58;32,26;538,29;194,45;11,11;351,16;0;1038,55;716,69;0,74;1,53;8,33;37,04
6505902;99;365;7,2;1;83,8;4,1;0;0;0;143;11;3,1;655;0;83;15;0,76;0;0;0
6506003;4;255,57;14,6;8,45;29,82;1,74;21,88;2,19;0,44;308,77;24,06;2,16;736,75;0;184,62;57,59;0,33;0,08;0,55;2,17
6506302;15;189,86;5,65;7,18;25,54;1,16;8,28;4,48;1,73;94,04;19,73;0,87;429,68;0;128,16;33,49;0,2;0,37;0,43;0,09
6506302;99;189,86;5,65;7,18;25,54;1,16;8,28;4,48;1,73;94,04;19,73;0,87;429,68;0;128,16;33,49;0,2;0,37;0,43;0,09
6506401;99;142,37;18,51;5,32;5,8;0,44;0;0,22;0;49,84;13,02;2,62;455,73;0;44,68;0;0,22;0;0,4;0
6573225;99;120,59;6,22;2,79;17,42;1,25;9,43;1,4;0,16;12,24;15,39;1,34;82,21;48;137,2;12,71;0,16;0,05;0,34;8,94
6573226;99;163,17;14,98;4,13;15,43;0,9;34;0,28;0;12,5;38;0,81;53;24;194;6,5;0,18;0,55;0,6;0
6600101;99;354;3,33;33,49;15,23;9;0;3,5;0;14;32;2,43;20;0;356;0;0,07;0;0;3,3
6600301;99;131;2;1,38;27,76;4,14;0;4,15;0;46;54;1,73;27;0;715;0;0,15;0;0,18;26,7
6600401;99;174,37;2,98;0,75;43,92;15,6;0;0;0;15,77;52,97;0,76;0,86;0;727,01;0;0;0;0;27,69
6600501;99;578;21,26;50,64;19,74;11,8;0;4,8;0;248;275;4,3;1;338;728;0,25;0,24;0;25,87;0
6600601;99;628;14,95;60,75;16,7;9,7;0;4,84;0;114;163;4,7;0;0;680;1,04;0,64;0;15,03;6,3
6600701;99;656;14,32;66,43;12,27;7,5;0;2,33;0;160;376;2,43;3;854;659;0;0,62;0;5,73;0,7
6600801;99;574;15,31;46,35;32,69;3;0;6,2;0;45;260;6;16;624;565;0;0,2;0;0,92;0
6600912;99;105;1,9;2;22,8;7,4;0;0;0;20;0;2,2;0;0;0;0;0,04;0;0;33
6601108;99;474;5,5;47,2;6,8;19,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6601208;99;404,28;2,08;40,66;13,95;13,44;0;0;0;66,53;66,05;0,81;0,65;0;305,81;510;0,11;0;0;13,44
6601501;99;654;15,23;65,21;13,71;6,7;0;2,6;0;98;158;2,91;2;0;441;1;0,34;0;0,7;1,3
6601706;99;262;3,6;2;57,4;5,92;0;0;0;118;0;1,09;0;0;0;0;0,36;0;0;9
6601707;99;262;3,6;2;57,4;5,92;0;0;0;118;0;1,09;0;0;0;0;0,36;0;0;9
6601709;99;262;3,6;2;57,4;5,92;0;0;0;118;0;1,09;0;0;0;0;0,36;0;0;9
6601712;99;262;3,6;2;57,4;5,92;0;0;0;118;0;1,09;0;0;0;0;0,36;0;0;9
6601805;99;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6601902;99;212;3,12;19,8;6,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6601904;99;212;3,12;19,8;6,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6602001;99;656;14,32;66,43;12,27;7,5;0;2,33;0;160;376;2,43;3;0;659;0;0,62;0;5,73;0,7
6602201;99;557;20,61;44,44;27,97;10,3;0;7,64;0;107;121;4,15;1;0;1025;27,67;0,87;0;2,3;5
6602301;99;145;1,8;8,1;10,2;9,6;0;0;0;156;0;5;0;0;0;0;0,03;0;0;26
6602401;99;354;3,33;33,49;15,23;9;0;3,5;0;14;32;2,43;20;0;356;0;0,07;0;0;3,3
6602601;99;105;1,9;2;22,8;7,4;0;0;0;20;0;2,2;0;0;0;0;0,04;0;0;33
6700101;99;15;1,36;0,15;2,79;1,3;0;0,79;0;36;13;0,86;28;0;194;370,25;0,07;0;0,31;18
6700201;7;45,3;2,97;2,78;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,31;9,8
6700301;1;17;1,25;0,2;3,35;3,1;0;0,5;0;52;15;0,83;22;0;314;108,33;0,08;0;0,44;6,5
6700301;2;58,88;1,9;3,89;5,63;2;0;0,9;0;72;18;0,9;23;290;228;681,08;0,05;0;1,14;41
6700301;7;58,88;1,9;3,89;5,63;2;0;0,9;0;72;18;0,9;23;290;228;681,08;0,05;0;1,14;41
6700301;12;58,88;1,9;3,89;5,63;2;0;0,9;0;72;18;0,9;23;290;228;681,08;0,05;0;1,14;41
6700304;99;52,88;1,61;3,75;4,31;3,99;0;0,65;0;64;18;1,02;29;0;364;80;0,09;0;0,97;5,02
6700501;1;30;2,45;0,42;5,69;3,6;0;1,63;0;145;9;0,19;20;0;169;333,42;0,05;0;2,26;35,3
6700501;2;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6700501;5;47,13;2,11;2,75;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;1,1;18,2
6700501;7;47,13;2,11;2,75;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;1,1;18,2
6700501;8;25,6;1,95;0,32;5;2,54;0;1,98;0;114,6;19,2;1,13;117,6;199;159;328,08;0,04;0;0,99;15,96
6700501;10;47,13;2,11;2,75;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;1,1;18,2
6700501;11;43,85;2,13;2,38;4,91;2,8;5,35;1,41;0;140,6;20,05;1,16;30,34;199;116,6;422,78;0,04;0,04;0,94;18,2
6700501;12;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6700501;13;47,13;2,11;2,75;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;1,1;18,2
6700501;14;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6700501;99;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6700601;1;23;1,84;0,45;4,11;2,3;0;1,8;0;16;9;0,32;15;304;142;0,58;0,04;0;0,07;44,3
6700601;2;23;1,84;0,45;4,11;2,3;0;1,8;0;16;9;0,32;15;304;142;0,58;0,04;0;0,07;44,3
6700601;5;55,38;1,84;4,11;4,11;2,3;0;1,8;0;16;9;0,32;15;304;142;0,58;0,04;0;0,41;44,3
6700601;6;137,44;4,17;9,21;10,31;2,08;51,39;2,04;1,23;35,86;11,92;0,86;99,57;304;135,48;20,94;0,14;0,16;0,83;31,32
6700601;7;55,38;1,84;4,11;4,11;2,3;0;1,8;0;16;9;0,32;15;304;142;0,58;0,04;0;0,41;44,3
6700601;12;23;1,84;0,45;4,11;2,3;0;1,8;0;16;9;0,32;15;304;142;0,58;0,04;0;0,07;44,3
6700601;99;23;1,84;0,45;4,11;2,3;0;1,8;0;16;9;0,32;15;304;142;0,58;0,04;0;0,07;44,3
6700701;1;23;2,97;0,26;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,08;9,8
6700701;2;23;2,97;0,26;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,08;9,8
6700701;7;45,3;2,97;2,78;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,31;9,8
6700701;12;23;2,97;0,26;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,08;9,8
6700701;99;23;2,97;0,26;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,08;9,8
6700801;1;26;2,7;0,2;4,9;3,3;0;0,7;0;103;32;1,46;25;0;354;525;0,08;0;2,01;70
6700801;2;15;2,26;0,24;2,1;2;0;0,5;0;74;15;0,7;16;222;202;316,17;0,04;0;1,21;25,3
6700801;7;43,68;2,26;3,48;2,1;2;0;0,5;0;74;15;0,7;16;222;202;316,17;0,04;0;1,51;25,3
6700801;99;15;2,26;0,24;2,1;2;0;0,5;0;74;15;0,7;16;222;202;316,17;0,04;0;1,21;25,3
6700901;1;25;1,28;0,1;5,8;2,24;0;3,21;0;40;12;0,47;18;0;170;4,88;0,06;0;0,15;36,6
6700901;2;23;1,27;0,06;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,14;37,5
6700901;5;49,77;1,27;3,09;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,39;37,5
6700901;7;49,77;1,27;3,09;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,39;37,5
6700901;9;23;1,27;0,06;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,14;37,5
6700901;10;49,77;1,27;3,09;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,39;37,5
6700901;12;23;1,27;0,06;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,14;37,5
6700901;13;49,77;1,27;3,09;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,39;37,5
6700901;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6700901;99;23;1,27;0,06;5,51;1,9;0;2,78;0;48;15;0,17;8;251;196;4;0,06;0;0,14;37,5
6701101;99;25;1,8;0,1;5,65;3,5;0;2,09;0;61;20;1,92;4;0;260;200;0,07;0;0,21;45,6
6701301;1;25;2,58;0,66;3,65;1,6;0;1,6;0;160;47;1,46;27;0;369;118,67;0,04;0;0,43;15
6701301;2;11;2,3;0,1;1,29;0,5;0;0,7;0;120,17;21,01;0,2;316,36;275;330,06;159,5;0,09;0;1;30
6701301;12;11;2,3;0,1;1,29;0,5;0;0,7;0;120,17;21,01;0,2;316,36;275;330,06;159,5;0,09;0;1;30
6701301;13;35,75;2,33;2,9;1,29;0,5;7,42;0,7;0;120,83;21,07;0,2;60,88;275;330,83;183,12;0,09;0,05;1,08;30
6701301;99;25;2,58;0,66;3,65;1,6;0;1,6;0;160;47;1,46;27;0;369;118,67;0,04;0;0,43;15
6701401;1;34;2,9;0,9;5,4;4,5;0;0;0;141;38;1,9;1;0;290;580;0;0;0;17,9
6701401;2;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6701401;7;47,13;2,11;2,75;4,91;2,8;0;1,41;0;140;20;1,16;16;222;116;405,75;0,04;0;1,1;18,2
6701501;1;19;1,8;0,2;3,74;1,6;0;0,6;0;51;81;1,8;213;0;379;305,79;0,04;0;1,89;30
6701501;2;14;1,5;0,17;2,41;1,7;0;0,67;0;32;10;0,3;9;216;225;13,46;0,04;0;0,12;15,8
6701501;7;47,74;1,5;3,99;2,41;1,7;0;0,67;0;32;10;0,3;9;216;225;13,46;0,04;0;0,43;15,8
6701501;99;19;1,8;0,2;3,74;1,6;0;0,6;0;51;81;1,8;213;0;379;305,79;0,04;0;1,89;30
6701505;2;14;1,5;0,17;2,41;1,7;0;0,67;0;32;10;0,3;9;216;225;13,46;0,04;0;0,12;15,8
6701601;1;17;1,25;0,2;3,35;3,1;0;0,5;0;52;15;0,83;22;0;314;108,33;0,08;0;0,44;6,5
6701601;2;22;1,61;0,26;4,31;3,99;0;0,65;0;64;18;1,02;29;210;364;80;0,09;0;0,65;5,02
6701601;7;52,88;1,61;3,75;4,31;3,99;0;0,65;0;64;18;1,02;29;210;364;80;0,09;0;0,97;5,02
6701601;12;22;1,61;0,26;4,31;3,99;0;0,65;0;64;18;1,02;29;210;364;80;0,09;0;0,65;5,02
6701602;1;17;1,25;0,2;3,35;3,1;0;0,5;0;52;15;0,83;22;0;314;108,33;0,08;0;0,44;6,5
6701602;7;52,88;1,61;3,75;4,31;3,99;0;0,65;0;64;18;1,02;29;210;364;80;0,09;0;0,97;5,02
6701602;12;22;1,61;0,26;4,31;3,99;0;0,65;0;64;18;1,02;29;210;364;80;0,09;0;0,65;5,02
6701704;1;34;2,82;0,37;6,64;2,6;0;1,69;0;47;21;0,73;33;0;316;31,17;0,07;0;1,44;89,2
6701704;2;35;2,38;0,41;7,18;3,3;0;1,31;0;40;21;0,67;41;242;293;77,42;0,06;0;2,02;64,9
6701704;6;181,23;4,18;11,48;15,43;2,06;49,88;1,21;0;29,41;16,96;1,23;243,98;242;194,28;57,72;0,16;0,15;2,03;31,69
6701704;7;60,74;2,38;3,32;7,18;3,3;0;1,31;0;40;21;0,67;41;242;293;77,42;0,06;0;2,29;64,9
6701704;10;60,74;2,38;3,32;7,18;3,3;0;1,31;0;40;21;0,67;41;242;293;77,42;0,06;0;2,29;64,9
6701704;12;35;2,38;0,41;7,18;3,3;0;1,31;0;40;21;0,67;41;242;293;77,42;0,06;0;2,02;64,9
6701704;99;35;2,38;0,41;7,18;3,3;0;1,31;0;40;21;0,67;41;242;293;77,42;0,06;0;2,02;64,9
6701801;1;23;2,97;0,26;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,08;9,8
6701801;2;23;2,97;0,26;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,08;9,8
6701801;7;45,3;2,97;2,78;3,75;2,4;0;0,89;0;136;87;3,57;70;210;466;524;0,1;0;2,31;9,8
6701901;2;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6701906;99;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6701907;99;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6701913;99;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6702001;99;25;2,58;0,66;3,65;1,6;0;1,6;0;160;47;1,46;27;0;369;118,67;0,04;0;0,43;15
6702105;99;32;1,9;0,3;7,2;1,3;0;0;0;162;0;4;0;0;0;0;0,03;0;0;20
6702201;1;30;2,45;0,42;5,69;3,6;0;1,63;0;145;9;0,19;20;0;169;333,42;0,05;0;2,26;35,3
6702301;99;53;2,89;0,34;11,95;8,6;0;0,99;0;21;42;0,61;60;225;286;0,67;0,05;0;0,19;7,4
6702501;99;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6702604;7;18;0,83;0,16;4;1,6;0;2,36;0;42;12;0,42;91;251;284;26,08;0,04;0;0,35;6,1
6702801;99;31;1,24;0,2;7,29;3,1;0;1,7;0;49;17;0,73;52;0;414;6,67;0,01;0;0,02;12
6703003;1;30;2,45;0,42;5,69;3,6;0;1,63;0;145;9;0,19;20;0;169;333,42;0,05;0;2,26;35,3
6703004;2;26;2,11;0,36;4,91;2,8;0;1,41;0;140;20;1,16;16;199;116;405,75;0,04;0;0,88;18,2
6703101;1;30;3,04;0,18;5,94;1,8;0;2,1;0;13;21;0,91;6;0;149;1;0,08;0;0,1;13,2
6703101;2;53,38;2,03;3,75;4,19;0,8;0;1,4;0;12;14;0,65;10;304;101;0,67;0,05;0;0,37;11,4
6703306;2;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6703306;7;36,39;0,72;1,92;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,97;4,7
6703306;13;36,39;0,72;1,92;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,97;4,7
6703306;99;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6703701;1;16;1,21;0,18;3,35;1,1;0;1,73;0;15;17;0,35;2;0;262;10;0,05;0;0,12;17
6703701;2;20;0,91;0,31;4,31;1,4;0;1,66;0;27;24;0,36;1;212;192;10,58;0,04;0;0,14;5,5
6703701;3;20;0,91;0,31;4,31;1,4;0;1,66;0;27;24;0,36;1;212;192;10,58;0,04;0;0,14;5,5
6703701;4;20;0,91;0,31;4,31;1,4;0;1,66;0;27;24;0,36;1;212;192;10,58;0,04;0;0,14;5,5
6703701;5;42,3;0,91;2,83;4,31;1,4;0;1,66;0;27;24;0,36;1;212;192;10,58;0,04;0;0,37;5,5
6703701;6;160,71;4,35;8,92;16,01;1,56;52,96;1,66;0;43,61;21,73;1,22;93,58;212;212,17;10,58;0,19;0,24;0,8;2,84
6703701;7;42,3;0,91;2,83;4,31;1,4;0;1,66;0;27;24;0,36;1;212;192;10,58;0,04;0;0,37;5,5
6703701;13;42,3;0,91;2,83;4,31;1,4;0;1,66;0;27;24;0,36;1;212;192;10,58;0,04;0;0,37;5,5
6703805;1;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6703805;2;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6703901;1;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6703901;2;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6703901;4;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6703901;5;36,39;0,72;1,92;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,97;4,7
6703901;7;36,39;0,72;1,92;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,97;4,7
6703901;8;20,8;0,84;0,09;5;1,18;0;3,49;0;14,6;10,4;0,66;105,6;154;250,2;203,15;0,03;0;0,92;5,16
6703901;13;36,39;0,72;1,92;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,97;4,7
6703901;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6703901;99;20;0,72;0,07;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,8;4,7
6704001;99;15;0,65;0,11;3,63;1,14;0;1,67;0;16;13;0,28;2;0;147;5,29;0,03;0;0,03;2,8
6704101;1;24;0,62;0,48;5,09;2,8;0;1,97;0;13;12;0,22;1;236;173;0;0,03;0;0,12;8
6704101;2;24;0,62;0,48;5,09;2,8;0;1,97;0;13;12;0,22;1;236;173;0;0,03;0;0,12;8
6704101;4;24;0,76;0,42;5,15;2,54;0;1,97;0;13;12,8;0,38;105,6;236;204,6;0;0,03;0;0,38;7,8
6704101;7;49,09;0,62;3,32;5,09;2,8;0;1,97;0;13;12;0,22;1;236;173;0;0,03;0;0,38;8
6704101;8;24;0,76;0,42;5,15;2,54;0;2,43;0;13;12,8;0,38;105,6;236;204,6;3,48;0,03;0;0,38;7,8
6704101;10;49,09;0,62;3,32;5,09;2,8;0;1,97;0;13;12;0,22;1;236;173;0;0,03;0;0,38;8
6704101;12;24;0,62;0,48;5,09;2,8;0;1,97;0;13;12;0,22;1;236;173;0;0,03;0;0,12;8
6704101;13;49,09;0,62;3,32;5,09;2,8;0;1,97;0;13;12;0,22;1;236;173;0;0,03;0;0,38;8
6704101;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6704201;1;22;1,87;0,21;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,27;16,3
6704201;2;22;1,87;0,21;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,27;16,3
6704201;4;22;1,87;0,21;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,27;16,3
6704201;5;47,09;1,87;3,05;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,5;16,3
6704201;7;47,09;1,87;3,05;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,5;16,3
6704201;11;43,19;1,9;2,61;4,51;2,5;6,36;2,26;0;77,71;36,06;0,28;23,03;236;135,71;34,39;0,13;0,04;0,34;16,3
6704201;13;47,09;1,87;3,05;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,5;16,3
6704201;99;22;1,87;0,21;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,27;16,3
6704301;1;14;1,4;0,1;2,7;2,2;0;0;0;21;10;0,4;11;0;328;3;0,06;0;0;9,6
6704301;2;14;0,4;0,2;3,04;1;0;1,18;0;18;10;0,38;107;212;5;0;0,03;0;0,39;10,5
6704301;7;36,94;0,4;2,8;3,04;1;0;1,18;0;18;10;0,38;107;212;5;0;0,03;0;0,63;10,5
6704301;13;36,94;0,4;2,8;3,04;1;0;1,18;0;18;10;0,38;107;212;5;0;0,03;0;0,63;10,5
6704306;2;14;0,4;0,2;3,04;1;0;1,18;0;18;10;0,38;107;212;5;0;0,03;0;0,39;10,5
6704306;12;14;0,4;0,2;3,04;1;0;1,18;0;18;10;0,38;107;212;5;0;0,03;0;0,39;10,5
6704401;1;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704401;2;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704401;7;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704401;13;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704409;2;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704409;7;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704409;8;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704410;2;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704410;7;28;2,52;0,62;4,62;2,4;0;0;0;58;38;3,13;426;0;177;0;0,01;0;0,5;7,9
6704501;99;20;0,86;0,17;4,64;1,7;0;2,39;0;10;10;0,34;3;0;175;18,5;0,06;0;0,08;80,4
6705001;1;22;1,87;0,21;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,27;16,3
6705001;2;22;1,87;0,21;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,27;16,3
6705001;5;47,09;1,87;3,05;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,5;16,3
6705001;6;47,09;1,87;3,05;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,5;16,3
6705001;7;47,09;1,87;3,05;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,5;16,3
6705001;13;47,09;1,87;3,05;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,5;16,3
6705001;99;22;1,87;0,21;4,51;2,5;0;2,26;0;77;36;0,28;6;236;135;14,17;0,13;0;0,27;16,3
6705101;99;18;0,88;0,2;3,92;1,2;0;2,62;0;10;11;0,27;5;0;237;41,63;0,04;0;0,54;12,7
6705201;1;35;1,89;0,28;7,88;3,2;0;2,3;0;44;18;0,65;1;302;146;35;0,07;0;0,45;9,7
6705201;2;35;1,89;0,28;7,88;3,2;0;2,3;0;44;18;0,65;1;302;146;35;0,07;0;0,45;9,7
6705201;7;67,12;1,89;3,91;7,88;3,2;0;2,3;0;44;18;0,65;1;302;146;35;0,07;0;0,75;9,7
6705201;11;67,12;1,89;3,91;7,88;3,2;0;2,3;0;44;18;0,65;1;302;146;35;0,07;0;0,75;9,7
6705201;13;67,12;1,89;3,91;7,88;3,2;0;2,3;0;44;18;0,65;1;302;146;35;0,07;0;0,75;9,7
6705201;99;35;1,89;0,28;7,88;3,2;0;2,3;0;44;18;0,65;1;302;146;35;0,07;0;0,45;9,7
6705301;99;28;2,17;0,47;5,29;2,2;0;0,3;0;6;12;1,74;2;0;356;0;0,07;0,53;0,01;4
6705401;1;32,9;0,78;0,22;8,21;2,35;0;3,67;0;5,64;10,34;0,24;0,94;381;115,62;1,72;0,07;0;0,39;1,22
6705401;2;35;0,83;0,23;8,73;2,5;0;3,9;0;6;11;0,25;1;381;123;1,83;0,08;0;0,41;1,3
6705401;4;35;0,83;0,23;8,73;2,5;0;3,9;0;6;11;0,25;1;381;123;1,83;0,08;0;0,41;1,3
6705401;5;75,55;0,83;4,82;8,73;2,5;0;3,9;0;6;11;0,25;1;381;123;1,83;0,08;0;0,83;1,3
6705401;6;164,87;3,69;10,18;15,86;2,71;64,24;3,99;0;14,81;14,26;0,86;19,95;381;148,42;27,43;0,16;0,19;1,32;1,26
6705401;7;75,55;0,83;4,82;8,73;2,5;0;3,9;0;6;11;0,25;1;381;123;1,83;0,08;0;0,83;1,3
6705401;12;35;0,83;0,23;8,73;2,5;0;3,9;0;6;11;0,25;1;381;123;1,83;0,08;0;0,41;1,3
6705401;13;75,55;0,83;4,82;8,73;2,5;0;3,9;0;6;11;0,25;1;381;123;1,83;0,08;0;0,83;1,3
6705401;99;35;0,83;0,23;8,73;2,5;0;3,9;0;6;11;0,25;1;381;123;1,83;0,08;0;0,41;1,3
6705501;2;67,09;3,27;3,07;7,05;2,8;0;3,4;0;42,15;26,01;1,97;239,78;236;240,05;51,5;0,13;0;0,62;47,9
6705501;7;67,09;3,27;3,07;7,05;2,8;0;3,4;0;42;26;1,97;4;236;240;51,5;0,13;0;0,62;47,9
6705701;1;40;1,1;0,1;9,34;1,93;0;4,26;0;23;10;0,21;4;0;146;0,08;0,05;0;0,02;7,4
6705701;2;44;1,36;0,19;10,15;1,4;0;4,73;0;22;11;0,24;3;180;166;0,08;0,04;0;0,01;5,2
6705701;3;44;1,36;0,19;10,15;1,4;0;4,73;0;22;11;0,24;3;180;166;0,08;0,04;0;0,01;5,2
6705701;4;44;1,36;0,19;10,15;1,4;0;4,73;0;22;11;0,24;3;180;166;0,08;0,04;0;0,01;5,2
6705701;5;63,12;1,36;2,35;10,15;1,4;0;4,73;0;22;11;0,24;3;180;166;0,08;0,04;0;0,19;5,2
